Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,26.325645866885573,26.717396567219115,26.168947977808678,26.639047622680664,40679350,0.0,0.0
2010-01-05 00:00:00-05:00,26.795744465367893,27.81429553508587,26.717392543807925,27.657594680786133,66861710,0.0,0.0
2010-01-06 00:00:00-05:00,27.892645787161733,28.832847968611976,27.50089512729249,28.51944923400879,67433890,0.0,0.0
2010-01-07 00:00:00-05:00,28.9112164629715,28.98956544431922,28.284412656901548,28.597814559936523,67245190,0.0,0.0
2010-01-08 00:00:00-05:00,28.59781207463205,28.75451301253138,27.50090849815854,28.12771224975586,62409770,0.0,0.0
2010-01-11 00:00:00-05:00,28.676148980383978,28.754500910768957,28.206049353356256,28.441099166870117,47557650,0.0,0.0
2010-01-12 00:00:00-05:00,28.12769608672734,28.284393945761522,27.265842917938933,27.57924461364746,47011810,0.0,0.0
2010-01-13 00:00:00-05:00,27.735950041527808,28.127700731443056,27.422548294067383,27.422548294067383,41035110,0.0,0.0
2010-01-14 00:00:00-05:00,27.892651001661285,27.892651001661285,27.42255131746173,27.500900268554688,27417030,0.0,0.0
2010-01-15 00:00:00-05:00,27.344201266356755,27.422550214297864,26.63904877960364,26.79574966430664,54017740,0.0,0.0
2010-01-19 00:00:00-05:00,26.168949485692725,27.89265027542534,25.855547711839073,27.735952377319336,80789300,0.0,0.0
2010-01-20 00:00:00-05:00,27.500904541533842,28.206057166217835,27.03080478429209,27.109153747558594,47944940,0.0,0.0
2010-01-21 00:00:00-05:00,27.030802717277627,27.109151674552876,25.072048897185045,25.620500564575195,95968050,0.0,0.0
2010-01-22 00:00:00-05:00,25.698848373089163,26.56070180869697,25.22874867280927,25.46379852294922,65474150,0.0,0.0
2010-01-25 00:00:00-05:00,25.933895095015156,26.090595972480454,25.150393696509315,25.30709457397461,49752440,0.0,0.0
2010-01-26 00:00:00-05:00,25.228745613226366,25.62049631222423,24.680294036865234,24.680294036865234,45890280,0.0,0.0
2010-01-27 00:00:00-05:00,24.83699644379726,25.307096116017192,24.601945113276884,25.072046279907227,55891370,0.0,0.0
2010-01-28 00:00:00-05:00,25.463793579676423,25.77719531156984,25.072042909219864,25.38544464111328,51294260,0.0,0.0
2010-01-29 00:00:00-05:00,25.620498264077217,26.168949882221177,25.620498264077217,26.012248992919922,67942930,0.0,0.0
2010-02-01 00:00:00-05:00,26.325643185617206,26.403995110996156,25.933892525183495,26.1689453125,23577690,0.0,0.0
2010-02-02 00:00:00-05:00,26.247290530041578,26.717390060424805,26.012240764849967,26.717390060424805,33280870,0.0,0.0
2010-02-03 00:00:00-05:00,26.56070213424955,27.109150795024718,26.404001235961914,26.404001235961914,27200590,0.0,0.0
2010-02-04 00:00:00-05:00,26.168948287475317,26.2472972329409,24.836995292815672,24.91534423828125,45029910,0.0,0.0
2010-02-05 00:00:00-05:00,25.150390675755002,25.385443458131633,24.68029108864231,25.228742599487305,46750170,0.0,0.0
