Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,12.293678112666079,12.676526062762216,12.268155132355913,12.608464241027832,4911500,0.0,0.0
2010-01-05 00:00:00-05:00,12.668021191688101,12.821159912086669,12.506373727861593,12.804144859313965,5108700,0.0,0.0
2010-01-06 00:00:00-05:00,12.727573595860157,12.923251142207919,12.642495907924022,12.68503475189209,3638100,0.0,0.0
2010-01-07 00:00:00-05:00,12.608468069512766,12.702053711334942,12.361743687969033,12.540406227111816,2857300,0.0,0.0
2010-01-08 00:00:00-05:00,12.702052313722865,12.829668051342741,12.548912779490154,12.761606216430664,3073600,0.0,0.0
2010-01-11 00:00:00-05:00,12.770113945007324,12.897729680592288,12.676528314974696,12.770113945007324,2700400,0.0,0.0
2010-01-12 00:00:00-05:00,12.599957868247285,12.642495900830522,12.370248597765185,12.514880180358887,3067800,0.0,0.0
2010-01-13 00:00:00-05:00,12.531896712701178,12.838175776220432,12.336219143329263,12.804144859313965,4605800,0.0,0.0
2010-01-14 00:00:00-05:00,12.940268508883507,13.289085609528323,12.829667826251557,13.04236125946045,5782600,0.0,0.0
2010-01-15 00:00:00-05:00,12.96578822391165,13.118927716838126,12.531893534860536,12.574432373046875,5321400,0.0,0.0
2010-01-19 00:00:00-05:00,12.7956356251852,12.846682401030998,12.58294221332284,12.642496109008789,4660900,0.0,0.0
2010-01-20 00:00:00-05:00,12.71906565765789,12.753096570541055,12.361740666704153,12.514880180358887,6881200,0.0,0.0
2010-01-21 00:00:00-05:00,12.370247837365993,12.659510984772387,11.868291294673828,12.336216926574707,13939800,0.0,0.0
2010-01-22 00:00:00-05:00,12.24263426036598,12.370249995254595,11.68963084933952,11.749185562133789,10509100,0.0,0.0
2010-01-25 00:00:00-05:00,11.817243043224968,12.004412610611077,11.698134472865915,11.86828899383545,3026600,0.0,0.0
2010-01-26 00:00:00-05:00,11.808740333525053,11.808740333525053,11.289768612354344,11.374845504760742,7473900,0.0,0.0
2010-01-27 00:00:00-05:00,11.349319081892864,11.638582213487629,11.230210494953587,11.536489486694336,3802600,0.0,0.0
2010-01-28 00:00:00-05:00,11.723663850110855,11.757694772888025,10.957967681943957,11.264245986938477,7522300,0.0,0.0
2010-01-29 00:00:00-05:00,11.417380260602242,11.544995959109626,10.753777167914357,10.79631519317627,6065900,0.0,0.0
2010-02-01 00:00:00-05:00,10.77930513452352,11.35783163309659,10.762289267454337,11.264245986938477,5537600,0.0,0.0
2010-02-02 00:00:00-05:00,11.485448380287385,11.791726711671657,11.408878594601,11.638587951660156,7371300,0.0,0.0
2010-02-03 00:00:00-05:00,11.638584882333733,11.902324284187657,11.553507184816372,11.715154647827148,4170800,0.0,0.0
2010-02-04 00:00:00-05:00,11.596043557703881,11.621566536965258,11.255733651655055,11.391858100891113,7246700,0.0,0.0
2010-02-05 00:00:00-05:00,11.38335267869378,11.596046112575142,11.145136259927753,11.468429565429688,6419200,0.0,0.0
2010-02-08 00:00:00-05:00,11.579031554843214,11.72366317110983,11.340815109199847,11.4939546585083,3650700,0.0,0.0
2010-02-09 00:00:00-05:00,11.655600137580729,11.817247603400743,11.510968536104325,11.706646919250488,5078800,0.0,0.0
2010-02-10 00:00:00-05:00,11.698138236999512,11.936354643008235,11.647091458602848,11.698138236999512,5137100,0.0,0.0
2010-02-11 00:00:00-05:00,11.681121027153363,11.893814425125079,11.48544349047263,11.817245483398438,3951800,0.0,0.0
2010-02-12 00:00:00-05:00,11.604554358582748,11.978894455341702,11.272752300661955,11.80023193359375,4896000,0.0,0.0
2010-02-16 00:00:00-05:00,11.995911047389741,12.02143403451255,11.681124023643523,12.01292610168457,3488000,0.0,0.0
