Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,20.864465683351227,21.131959168182263,20.6202334754671,21.10869789123535,5348574,0.0,0.0
2010-01-05 00:00:00-05:00,20.98077326993426,21.649504028186666,20.940067270153037,21.597169876098633,6288025,0.0,0.0
2010-01-06 00:00:00-05:00,21.585546618509884,21.86466965849783,21.405280329262315,21.81814956665039,4722049,0.0,0.0
2010-01-07 00:00:00-05:00,21.666953552200557,22.161234700797767,21.527390820564957,22.1263427734375,7066019,0.0,0.0
2010-01-08 00:00:00-05:00,21.980965111346404,22.25427399832496,21.771623510925988,22.242643356323242,5395474,0.0,0.0
2010-01-11 00:00:00-05:00,22.4752456410993,22.620622439985503,22.21938396840112,22.388019561767578,8013212,0.0,0.0
2010-01-12 00:00:00-05:00,22.67877015512826,22.859038855207263,22.300790528097675,22.39383316040039,7270784,0.0,0.0
2010-01-13 00:00:00-05:00,22.440353372648747,22.603174869070486,21.887921606605605,22.050743103027344,7478018,0.0,0.0
2010-01-14 00:00:00-05:00,22.02748002285241,22.35312295229498,21.556457852274455,22.260080337524414,6330324,0.0,0.0
2010-01-15 00:00:00-05:00,22.114713571418584,22.114713571418584,21.713472603666293,22.010040283203125,8547733,0.0,0.0
2010-01-19 00:00:00-05:00,22.02166564756304,23.44054139700589,21.88791951999904,22.882295608520508,16577213,0.0,0.0
2010-01-20 00:00:00-05:00,22.64388094265791,22.678770374545085,22.09726325041042,22.504318237304688,7655182,0.0,0.0
2010-01-21 00:00:00-05:00,21.98096033842488,22.358939943539568,21.288968400863858,21.719282150268555,12712821,0.0,0.0
2010-01-22 00:00:00-05:00,21.643690025771956,21.696026666940764,20.922622624072424,21.004032135009766,9272320,0.0,0.0
2010-01-25 00:00:00-05:00,21.300602441240418,21.58553946494082,21.102889005283004,21.172670364379883,5194299,0.0,0.0
2010-01-26 00:00:00-05:00,20.922618764160024,21.445975123686704,20.684199373701105,20.777240753173828,5466833,0.0,0.0
2010-01-27 00:00:00-05:00,20.783057351985416,21.25407959789348,20.538825115843668,21.166851043701172,6360506,0.0,0.0
2010-01-28 00:00:00-05:00,21.207559086660297,21.28897108435403,20.538827099306587,20.719093322753906,5678554,0.0,0.0
2010-01-29 00:00:00-05:00,20.95751426574612,21.126152359356574,20.445788397032047,20.538829803466797,5509132,0.0,0.0
2010-02-01 00:00:00-05:00,20.992400805875754,21.393641737948684,20.753983868146985,20.89936065673828,5295167,0.0,0.0
2010-02-02 00:00:00-05:00,21.219193524388896,21.30641961371009,20.730727673080484,21.149412155151367,7118753,0.0,0.0
2010-02-03 00:00:00-05:00,20.5795295953023,20.701646333990592,19.95731775109701,20.236440658569336,16874656,0.0,0.0
2010-02-04 00:00:00-05:00,20.42834071301845,20.56208811239637,19.96313620892305,20.195737838745117,14933035,0.0,0.0
2010-02-05 00:00:00-05:00,20.370184618312134,20.55626736639999,19.521185346844995,20.166658401489258,11624593,0.0,0.0
2010-02-08 00:00:00-05:00,20.12595459901865,20.14921463394512,19.53863218375723,19.561893463134766,7146242,0.0,0.0
2010-02-09 00:00:00-05:00,19.771236796720014,20.777243664316845,19.42233250814985,20.439970016479492,18333143,0.0,0.0
2010-02-10 00:00:00-05:00,20.410889386925433,20.52719078640794,20.07942990061995,20.31203269958496,8246476,0.0,0.0
2010-02-11 00:00:00-05:00,20.178294165255636,20.21900016814066,19.951506599992307,20.08525276184082,7678744,0.0,0.0
2010-02-12 00:00:00-05:00,19.84101723613201,20.184106188494958,19.596783747628965,20.143400192260742,8534044,0.0,0.0
2010-02-16 00:00:00-05:00,20.39345026105323,20.48649166069332,20.038731869380484,20.387636184692383,7745054,0.0,0.0
2010-02-17 00:00:00-05:00,20.48649589649802,20.56790667134643,20.195742240288308,20.27715301513672,6831297,0.0,0.0
2010-02-18 00:00:00-05:00,20.201554053678432,20.370190896100755,20.201554053678432,20.265520095825195,7162736,0.0,0.0
2010-02-19 00:00:00-05:00,20.17829090695966,20.492304503884313,20.03872944659883,20.370187759399414,8700437,0.0,0.0
2010-02-22 00:00:00-05:00,20.422520499872103,20.60278667770397,20.300403778683727,20.509746551513672,7150169,0.0,0.0
