Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,29.301041036778518,29.37619344922727,29.092284689461877,29.292692184448242,1062400,0.0,0.0
2010-01-05 00:00:00-05:00,29.217531128011892,29.509788653643362,29.11732581747985,29.493087768554688,1393500,0.0,0.0
2010-01-06 00:00:00-05:00,29.367841801516697,29.51814662841017,28.749924789060522,28.80837631225586,2028700,0.0,0.0
2010-01-07 00:00:00-05:00,28.724871786927793,28.833422783190823,28.399209242032452,28.633018493652344,1186400,0.0,0.0
2010-01-08 00:00:00-05:00,28.633018462921555,29.292689218129276,28.633018462921555,28.93362808227539,3329500,0.0,0.0
2010-01-11 00:00:00-05:00,28.90022847372479,29.326090009512146,28.758272504883013,29.050533294677734,2296600,0.0,0.0
2010-01-12 00:00:00-05:00,28.80837669984351,28.992083309711365,28.69147365188002,28.80002784729004,2665100,0.0,0.0
2010-01-13 00:00:00-05:00,28.891878187998664,29.13403632370179,28.591271713235574,29.067235946655273,1905700,0.0,0.0
2010-01-14 00:00:00-05:00,28.941981588634146,29.12568820453427,28.808377645807493,28.983732223510742,1332100,0.0,0.0
2010-01-15 00:00:00-05:00,29.092277903323467,29.134028525974124,28.49105874397534,28.7833194732666,2866500,0.0,0.0
2010-01-19 00:00:00-05:00,28.733227998793915,28.97538616393941,28.624673789354627,28.774978637695312,1681200,0.0,0.0
2010-01-20 00:00:00-05:00,28.65806551161602,28.75826764686826,28.198802274227443,28.69146728515625,2029900,0.0,0.0
2010-01-21 00:00:00-05:00,29.58494840688058,30.436674646169507,28.783324835327097,29.52649688720703,5102700,0.0,0.0
2010-01-22 00:00:00-05:00,29.56824674956402,29.56824674956402,28.83342356871013,28.87517738342285,3292700,0.0,0.0
2010-01-25 00:00:00-05:00,28.992084554921064,29.00878544611446,28.449316739928246,28.95033073425293,2309700,0.0,0.0
2010-01-26 00:00:00-05:00,28.749920311249472,29.09228054465762,28.5829146201158,28.850122451782227,2050900,0.0,0.0
2010-01-27 00:00:00-05:00,28.69982344683294,29.025482858387335,28.482718234253095,28.983732223510742,1558100,0.0,0.0
2010-01-28 00:00:00-05:00,29.017134775259272,29.017134775259272,28.499419881244396,28.641372680664062,2253200,0.0,0.0
2010-01-29 00:00:00-05:00,28.808376672845505,29.1674378543221,28.432614600908472,28.474365234375,2097000,0.0,0.0
2010-02-01 00:00:00-05:00,28.474368941013946,28.933635525038014,28.365817916944223,28.774978637695312,2564600,0.0,0.0
2010-02-02 00:00:00-05:00,28.749928930950908,29.159089652264466,28.440970380212363,29.058887481689453,2531700,0.0,0.0
2010-02-03 00:00:00-05:00,28.41591178425188,28.52446597220173,27.848094288563487,28.365812301635742,5831300,0.0,0.0
2010-02-04 00:00:00-05:00,28.215507311682806,28.37416098128521,27.906545639038086,27.906545639038086,2623400,0.0,0.0
2010-02-05 00:00:00-05:00,27.97334397899156,28.282302408647443,27.088216127252068,27.580881118774414,3252900,0.0,0.0
2010-02-08 00:00:00-05:00,27.522432327270508,27.81469308503646,27.305327157113737,27.522432327270508,1499000,0.0,0.0
2010-02-09 00:00:00-05:00,27.756249403862814,28.37416649856677,27.731196472466493,27.939952850341797,2847900,0.0,0.0
2010-02-10 00:00:00-05:00,27.856442067687414,27.906541542645183,27.388826794081393,27.639333724975586,1503900,0.0,0.0
2010-02-11 00:00:00-05:00,27.539133601613628,27.864792954104566,27.40552968301815,27.514083862304688,2463700,0.0,0.0
2010-02-12 00:00:00-05:00,27.13832241283846,27.48068266047798,27.021419379796,27.447280883789062,2626400,0.0,0.0
2010-02-16 00:00:00-05:00,28.19045650158654,28.491066159501933,27.814697614561453,28.324060440063477,2557400,0.0,0.0
2010-02-17 00:00:00-05:00,28.50777175948778,28.63302686610115,28.30736741135001,28.549522399902344,1172800,0.0,0.0
2010-02-18 00:00:00-05:00,28.574570464850616,28.61632109815308,28.173758651482537,28.340761184692383,1473600,0.0,0.0
2010-02-19 00:00:00-05:00,28.190450517801928,28.70816845670579,28.190450517801928,28.658065795898438,2177600,0.0,0.0
2010-02-22 00:00:00-05:00,28.591266656625223,28.99207840412486,28.591266656625223,28.850122451782227,2047700,0.0,0.0
2010-02-23 00:00:00-05:00,30.46171871196415,31.82281067085082,30.27801214986323,30.82077980041504,9134000,0.0,0.0
2010-02-24 00:00:00-05:00,30.78738926561466,30.93769411031005,30.39492944701624,30.5535831451416,3461400,0.0,0.0
2010-02-25 00:00:00-05:00,30.119365599431326,30.595329817485876,29.559900116421936,30.570280075073242,3295100,0.0,0.0
2010-02-26 00:00:00-05:00,30.553578924183768,30.586980704028193,30.060913820270134,30.45337677001953,2952300,0.0,0.0
2010-03-01 00:00:00-05:00,30.47842777683244,30.61203171638461,30.22792078834327,30.344823837280273,1551300,0.0,0.0
2010-03-02 00:00:00-05:00,30.30307168540873,30.52017688179178,30.29471964783495,30.33647346496582,1514300,0.0,0.0
2010-03-03 00:00:00-05:00,30.478426425282457,30.54522998478076,30.07761462439974,30.16946792602539,1118400,0.0,0.0
2010-03-04 00:00:00-05:00,30.152757522907574,30.461715924687773,30.027502481050938,30.31976318359375,1266500,0.0,0.0
2010-03-05 00:00:00-05:00,30.35316842835619,30.645429195034826,30.29471691209421,30.54522705078125,1852600,0.0,0.0
