Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,5.477014152436851,5.617238978114459,5.4715151473773345,5.564998626708984,6514500,0.0,0.0
2010-01-05 00:00:00-05:00,5.479764512395564,5.5869953283430185,5.479764512395564,5.581496715545654,4445100,0.0,0.0
2010-01-06 00:00:00-05:00,5.5540000398521325,5.597992472195306,5.543002030096303,5.578745365142822,7340100,0.0,0.0
2010-01-07 00:00:00-05:00,5.567748689281324,5.581496400458476,5.468766584757549,5.504509925842285,8498400,0.0,0.0
2010-01-08 00:00:00-05:00,5.507260385401806,5.581496772077374,5.466017642444309,5.562249660491943,4347600,0.0,0.0
2010-01-11 00:00:00-05:00,5.56499791337933,5.608989948216499,5.526504489576991,5.575995922088623,5364300,0.0,0.0
2010-01-12 00:00:00-05:00,5.543001780919004,5.581495206653849,5.4495190955166795,5.479763031005859,5198400,0.0,0.0
2010-01-13 00:00:00-05:00,5.457768065079355,5.540253537823837,5.430272645284605,5.5320048332214355,6831900,0.0,0.0
2010-01-14 00:00:00-05:00,5.5045093133606615,5.578745686833321,5.479763593323191,5.567748069763184,4493700,0.0,0.0
2010-01-15 00:00:00-05:00,5.5594991435279875,5.608990581628588,5.50725918623922,5.543002128601074,6981900,0.0,0.0
2010-01-19 00:00:00-05:00,5.543002110214643,5.564998523364092,5.510008080470259,5.534753799438477,3156900,0.0,0.0
2010-01-20 00:00:00-05:00,5.504508748503997,5.526504767026859,5.413774975437274,5.479763031005859,5761500,0.0,0.0
2010-01-21 00:00:00-05:00,5.496260424618606,5.496260424618606,5.196564848199442,5.215810775756836,13422900,0.0,0.0
2010-01-22 00:00:00-05:00,5.1993154531508665,5.23230949395449,5.026096542271849,5.042593955993652,11661000,0.0,0.0
2010-01-25 00:00:00-05:00,5.11133042139243,5.11133042139243,5.01784655040977,5.045341968536377,7927800,0.0,0.0
2010-01-26 00:00:00-05:00,4.990353043989732,5.067338737485061,4.97660493850708,4.97660493850708,7707900,0.0,0.0
2010-01-27 00:00:00-05:00,4.9821032148209285,5.06458828924117,4.973854904038834,5.045341968536377,9267300,0.0,0.0
2010-01-28 00:00:00-05:00,5.061838879134276,5.100331519750821,4.984852417941632,5.015097141265869,5370300,0.0,0.0
2010-01-29 00:00:00-05:00,5.023345215788944,5.0783356506992385,4.946359157562256,4.946359157562256,9038700,0.0,0.0
2010-02-01 00:00:00-05:00,4.990352172660053,5.114079593921474,4.962857146455306,5.06458854675293,12008700,0.0,0.0
2010-02-02 00:00:00-05:00,5.075585610329811,5.147072665125475,5.059088597684658,5.108579635620117,5548800,0.0,0.0
2010-02-03 00:00:00-05:00,5.290048245451019,5.298296950726796,5.1470740961101535,5.2405571937561035,18415500,0.0,0.0
2010-02-04 00:00:00-05:00,5.204812762268552,5.204812762268552,5.0398426245262185,5.048090934753418,11436000,0.0,0.0
2010-02-05 00:00:00-05:00,5.028846335795602,5.1718205040861385,5.028846335795602,5.169071197509766,8810100,0.0,0.0
2010-02-08 00:00:00-05:00,5.188316964317766,5.210313381157856,4.946360705595961,4.962857723236084,12658200,0.0,0.0
2010-02-09 00:00:00-05:00,5.028845651825014,5.092084021000213,4.9656068893299015,5.004100322723389,17238900,0.0,0.0
2010-02-10 00:00:00-05:00,4.990352990717206,5.020597721160317,4.927113830099817,4.973855972290039,11768700,0.0,0.0
2010-02-11 00:00:00-05:00,4.957357175088181,5.037092932202397,4.946359166749655,4.99035120010376,9231300,0.0,0.0
2010-02-12 00:00:00-05:00,4.957357770586285,5.059089163278141,4.9133657319476765,5.028844833374023,12387600,0.0,0.0
